;start_date;end_date;counts;keywords
632;2022-05-07T01:00:00.000Z;2022-05-07T02:00:00.000Z;93;energy efficiency
633;2022-05-07T02:00:00.000Z;2022-05-07T03:00:00.000Z;115;energy efficiency
634;2022-05-07T03:00:00.000Z;2022-05-07T04:00:00.000Z;70;energy efficiency
635;2022-05-07T04:00:00.000Z;2022-05-07T05:00:00.000Z;58;energy efficiency
636;2022-05-07T05:00:00.000Z;2022-05-07T06:00:00.000Z;164;energy efficiency
637;2022-05-07T06:00:00.000Z;2022-05-07T07:00:00.000Z;95;energy efficiency
638;2022-05-07T07:00:00.000Z;2022-05-07T08:00:00.000Z;81;energy efficiency
639;2022-05-07T08:00:00.000Z;2022-05-07T09:00:00.000Z;62;energy efficiency
640;2022-05-07T09:00:00.000Z;2022-05-07T10:00:00.000Z;145;energy efficiency
641;2022-05-07T10:00:00.000Z;2022-05-07T11:00:00.000Z;180;energy efficiency
642;2022-05-07T11:00:00.000Z;2022-05-07T12:00:00.000Z;112;energy efficiency
643;2022-05-07T12:00:00.000Z;2022-05-07T13:00:00.000Z;83;energy efficiency
644;2022-05-07T13:00:00.000Z;2022-05-07T14:00:00.000Z;71;energy efficiency
645;2022-05-07T14:00:00.000Z;2022-05-07T15:00:00.000Z;87;energy efficiency
646;2022-05-07T15:00:00.000Z;2022-05-07T16:00:00.000Z;99;energy efficiency
647;2022-05-07T16:00:00.000Z;2022-05-07T17:00:00.000Z;69;energy efficiency
648;2022-05-07T17:00:00.000Z;2022-05-07T18:00:00.000Z;52;energy efficiency
649;2022-05-07T18:00:00.000Z;2022-05-07T19:00:00.000Z;48;energy efficiency
650;2022-05-07T19:00:00.000Z;2022-05-07T20:00:00.000Z;44;energy efficiency
651;2022-05-07T20:00:00.000Z;2022-05-07T21:00:00.000Z;59;energy efficiency
652;2022-05-07T21:00:00.000Z;2022-05-07T22:00:00.000Z;35;energy efficiency
653;2022-05-07T22:00:00.000Z;2022-05-07T23:00:00.000Z;31;energy efficiency
654;2022-05-07T23:00:00.000Z;2022-05-08T00:00:00.000Z;24;energy efficiency
655;2022-05-08T00:00:00.000Z;2022-05-08T01:00:00.000Z;32;energy efficiency
656;2022-05-08T01:00:00.000Z;2022-05-08T02:00:00.000Z;17;energy efficiency
657;2022-05-08T02:00:00.000Z;2022-05-08T03:00:00.000Z;27;energy efficiency
658;2022-05-08T03:00:00.000Z;2022-05-08T04:00:00.000Z;13;energy efficiency
659;2022-05-08T04:00:00.000Z;2022-05-08T05:00:00.000Z;16;energy efficiency
660;2022-05-08T05:00:00.000Z;2022-05-08T06:00:00.000Z;15;energy efficiency
661;2022-05-08T06:00:00.000Z;2022-05-08T07:00:00.000Z;32;energy efficiency
662;2022-05-08T07:00:00.000Z;2022-05-08T08:00:00.000Z;11;energy efficiency
663;2022-05-08T08:00:00.000Z;2022-05-08T09:00:00.000Z;21;energy efficiency
664;2022-05-08T09:00:00.000Z;2022-05-08T10:00:00.000Z;30;energy efficiency
665;2022-05-08T10:00:00.000Z;2022-05-08T11:00:00.000Z;34;energy efficiency
666;2022-05-08T11:00:00.000Z;2022-05-08T12:00:00.000Z;26;energy efficiency
667;2022-05-08T12:00:00.000Z;2022-05-08T13:00:00.000Z;19;energy efficiency
668;2022-05-08T13:00:00.000Z;2022-05-08T14:00:00.000Z;21;energy efficiency
669;2022-05-08T14:00:00.000Z;2022-05-08T15:00:00.000Z;60;energy efficiency
670;2022-05-08T15:00:00.000Z;2022-05-08T16:00:00.000Z;48;energy efficiency
671;2022-05-08T16:00:00.000Z;2022-05-08T17:00:00.000Z;40;energy efficiency
672;2022-05-08T17:00:00.000Z;2022-05-08T18:00:00.000Z;35;energy efficiency
673;2022-05-08T18:00:00.000Z;2022-05-08T19:00:00.000Z;33;energy efficiency
674;2022-05-08T19:00:00.000Z;2022-05-08T20:00:00.000Z;26;energy efficiency
675;2022-05-08T20:00:00.000Z;2022-05-08T20:41:35.000Z;16;energy efficiency
676;2022-05-01T20:41:35.000Z;2022-05-01T21:00:00.000Z;10;energy consumption
677;2022-05-01T21:00:00.000Z;2022-05-01T22:00:00.000Z;30;energy consumption
678;2022-05-01T22:00:00.000Z;2022-05-01T23:00:00.000Z;15;energy consumption
679;2022-05-01T23:00:00.000Z;2022-05-02T00:00:00.000Z;33;energy consumption
680;2022-05-02T00:00:00.000Z;2022-05-02T01:00:00.000Z;29;energy consumption
681;2022-05-02T01:00:00.000Z;2022-05-02T02:00:00.000Z;21;energy consumption
682;2022-05-02T02:00:00.000Z;2022-05-02T03:00:00.000Z;19;energy consumption
683;2022-05-02T03:00:00.000Z;2022-05-02T04:00:00.000Z;32;energy consumption
684;2022-05-02T04:00:00.000Z;2022-05-02T05:00:00.000Z;20;energy consumption
685;2022-05-02T05:00:00.000Z;2022-05-02T06:00:00.000Z;26;energy consumption
686;2022-05-02T06:00:00.000Z;2022-05-02T07:00:00.000Z;27;energy consumption
687;2022-05-02T07:00:00.000Z;2022-05-02T08:00:00.000Z;22;energy consumption
688;2022-05-02T08:00:00.000Z;2022-05-02T09:00:00.000Z;26;energy consumption
689;2022-05-02T09:00:00.000Z;2022-05-02T10:00:00.000Z;17;energy consumption
690;2022-05-02T10:00:00.000Z;2022-05-02T11:00:00.000Z;34;energy consumption
691;2022-05-02T11:00:00.000Z;2022-05-02T12:00:00.000Z;61;energy consumption
692;2022-05-02T12:00:00.000Z;2022-05-02T13:00:00.000Z;66;energy consumption
693;2022-05-02T13:00:00.000Z;2022-05-02T14:00:00.000Z;54;energy consumption
694;2022-05-02T14:00:00.000Z;2022-05-02T15:00:00.000Z;46;energy consumption
695;2022-05-02T15:00:00.000Z;2022-05-02T16:00:00.000Z;47;energy consumption
696;2022-05-02T16:00:00.000Z;2022-05-02T17:00:00.000Z;47;energy consumption
697;2022-05-02T17:00:00.000Z;2022-05-02T18:00:00.000Z;44;energy consumption
698;2022-05-02T18:00:00.000Z;2022-05-02T19:00:00.000Z;29;energy consumption
699;2022-05-02T19:00:00.000Z;2022-05-02T20:00:00.000Z;41;energy consumption
700;2022-05-02T20:00:00.000Z;2022-05-02T21:00:00.000Z;55;energy consumption
701;2022-05-02T21:00:00.000Z;2022-05-02T22:00:00.000Z;35;energy consumption
702;2022-05-02T22:00:00.000Z;2022-05-02T23:00:00.000Z;18;energy consumption
703;2022-05-02T23:00:00.000Z;2022-05-03T00:00:00.000Z;34;energy consumption
704;2022-05-03T00:00:00.000Z;2022-05-03T01:00:00.000Z;28;energy consumption
705;2022-05-03T01:00:00.000Z;2022-05-03T02:00:00.000Z;21;energy consumption
706;2022-05-03T02:00:00.000Z;2022-05-03T03:00:00.000Z;15;energy consumption
707;2022-05-03T03:00:00.000Z;2022-05-03T04:00:00.000Z;17;energy consumption
708;2022-05-03T04:00:00.000Z;2022-05-03T05:00:00.000Z;18;energy consumption
709;2022-05-03T05:00:00.000Z;2022-05-03T06:00:00.000Z;22;energy consumption
710;2022-05-03T06:00:00.000Z;2022-05-03T07:00:00.000Z;32;energy consumption
711;2022-05-03T07:00:00.000Z;2022-05-03T08:00:00.000Z;33;energy consumption
712;2022-05-03T08:00:00.000Z;2022-05-03T09:00:00.000Z;38;energy consumption
713;2022-05-03T09:00:00.000Z;2022-05-03T10:00:00.000Z;24;energy consumption
714;2022-05-03T10:00:00.000Z;2022-05-03T11:00:00.000Z;55;energy consumption
715;2022-05-03T11:00:00.000Z;2022-05-03T12:00:00.000Z;66;energy consumption
716;2022-05-03T12:00:00.000Z;2022-05-03T13:00:00.000Z;58;energy consumption
717;2022-05-03T13:00:00.000Z;2022-05-03T14:00:00.000Z;67;energy consumption
718;2022-05-03T14:00:00.000Z;2022-05-03T15:00:00.000Z;36;energy consumption
719;2022-05-03T15:00:00.000Z;2022-05-03T16:00:00.000Z;47;energy consumption
720;2022-05-03T16:00:00.000Z;2022-05-03T17:00:00.000Z;49;energy consumption
721;2022-05-03T17:00:00.000Z;2022-05-03T18:00:00.000Z;33;energy consumption
722;2022-05-03T18:00:00.000Z;2022-05-03T19:00:00.000Z;59;energy consumption
723;2022-05-03T19:00:00.000Z;2022-05-03T20:00:00.000Z;47;energy consumption
724;2022-05-03T20:00:00.000Z;2022-05-03T21:00:00.000Z;29;energy consumption
725;2022-05-03T21:00:00.000Z;2022-05-03T22:00:00.000Z;31;energy consumption
726;2022-05-03T22:00:00.000Z;2022-05-03T23:00:00.000Z;26;energy consumption
727;2022-05-03T23:00:00.000Z;2022-05-04T00:00:00.000Z;25;energy consumption
728;2022-05-04T00:00:00.000Z;2022-05-04T01:00:00.000Z;18;energy consumption
729;2022-05-04T01:00:00.000Z;2022-05-04T02:00:00.000Z;17;energy consumption
730;2022-05-04T02:00:00.000Z;2022-05-04T03:00:00.000Z;17;energy consumption
731;2022-05-04T03:00:00.000Z;2022-05-04T04:00:00.000Z;23;energy consumption
732;2022-05-04T04:00:00.000Z;2022-05-04T05:00:00.000Z;26;energy consumption
733;2022-05-04T05:00:00.000Z;2022-05-04T06:00:00.000Z;47;energy consumption
734;2022-05-04T06:00:00.000Z;2022-05-04T07:00:00.000Z;46;energy consumption
735;2022-05-04T07:00:00.000Z;2022-05-04T08:00:00.000Z;39;energy consumption
736;2022-05-04T08:00:00.000Z;2022-05-04T09:00:00.000Z;39;energy consumption
737;2022-05-04T09:00:00.000Z;2022-05-04T10:00:00.000Z;25;energy consumption
738;2022-05-04T10:00:00.000Z;2022-05-04T11:00:00.000Z;53;energy consumption
739;2022-05-04T11:00:00.000Z;2022-05-04T12:00:00.000Z;131;energy consumption
740;2022-05-04T12:00:00.000Z;2022-05-04T13:00:00.000Z;84;energy consumption
741;2022-05-04T13:00:00.000Z;2022-05-04T14:00:00.000Z;64;energy consumption
742;2022-05-04T14:00:00.000Z;2022-05-04T15:00:00.000Z;71;energy consumption
743;2022-05-04T15:00:00.000Z;2022-05-04T16:00:00.000Z;68;energy consumption
744;2022-05-04T16:00:00.000Z;2022-05-04T17:00:00.000Z;65;energy consumption
745;2022-05-04T17:00:00.000Z;2022-05-04T18:00:00.000Z;70;energy consumption
746;2022-05-04T18:00:00.000Z;2022-05-04T19:00:00.000Z;58;energy consumption
747;2022-05-04T19:00:00.000Z;2022-05-04T20:00:00.000Z;52;energy consumption
748;2022-05-04T20:00:00.000Z;2022-05-04T21:00:00.000Z;40;energy consumption
749;2022-05-04T21:00:00.000Z;2022-05-04T22:00:00.000Z;42;energy consumption
750;2022-05-04T22:00:00.000Z;2022-05-04T23:00:00.000Z;58;energy consumption
751;2022-05-04T23:00:00.000Z;2022-05-05T00:00:00.000Z;38;energy consumption
752;2022-05-05T00:00:00.000Z;2022-05-05T01:00:00.000Z;40;energy consumption
753;2022-05-05T01:00:00.000Z;2022-05-05T02:00:00.000Z;35;energy consumption
754;2022-05-05T02:00:00.000Z;2022-05-05T03:00:00.000Z;20;energy consumption
755;2022-05-05T03:00:00.000Z;2022-05-05T04:00:00.000Z;37;energy consumption
756;2022-05-05T04:00:00.000Z;2022-05-05T05:00:00.000Z;37;energy consumption
757;2022-05-05T05:00:00.000Z;2022-05-05T06:00:00.000Z;38;energy consumption
758;2022-05-05T06:00:00.000Z;2022-05-05T07:00:00.000Z;39;energy consumption
759;2022-05-05T07:00:00.000Z;2022-05-05T08:00:00.000Z;52;energy consumption
760;2022-05-05T08:00:00.000Z;2022-05-05T09:00:00.000Z;58;energy consumption
761;2022-05-05T09:00:00.000Z;2022-05-05T10:00:00.000Z;54;energy consumption
762;2022-05-05T10:00:00.000Z;2022-05-05T11:00:00.000Z;38;energy consumption
763;2022-05-05T11:00:00.000Z;2022-05-05T12:00:00.000Z;48;energy consumption
764;2022-05-05T12:00:00.000Z;2022-05-05T13:00:00.000Z;49;energy consumption
765;2022-05-05T13:00:00.000Z;2022-05-05T14:00:00.000Z;43;energy consumption
766;2022-05-05T14:00:00.000Z;2022-05-05T15:00:00.000Z;57;energy consumption
767;2022-05-05T15:00:00.000Z;2022-05-05T16:00:00.000Z;77;energy consumption
768;2022-05-05T16:00:00.000Z;2022-05-05T17:00:00.000Z;87;energy consumption
769;2022-05-05T17:00:00.000Z;2022-05-05T18:00:00.000Z;49;energy consumption
770;2022-05-05T18:00:00.000Z;2022-05-05T19:00:00.000Z;39;energy consumption
771;2022-05-05T19:00:00.000Z;2022-05-05T20:00:00.000Z;20;energy consumption
772;2022-05-05T20:00:00.000Z;2022-05-05T21:00:00.000Z;37;energy consumption
773;2022-05-05T21:00:00.000Z;2022-05-05T22:00:00.000Z;36;energy consumption
774;2022-05-05T22:00:00.000Z;2022-05-05T23:00:00.000Z;30;energy consumption
775;2022-05-05T23:00:00.000Z;2022-05-06T00:00:00.000Z;21;energy consumption
776;2022-05-06T00:00:00.000Z;2022-05-06T01:00:00.000Z;27;energy consumption
777;2022-05-06T01:00:00.000Z;2022-05-06T02:00:00.000Z;31;energy consumption
778;2022-05-06T02:00:00.000Z;2022-05-06T03:00:00.000Z;33;energy consumption
779;2022-05-06T03:00:00.000Z;2022-05-06T04:00:00.000Z;27;energy consumption
780;2022-05-06T04:00:00.000Z;2022-05-06T05:00:00.000Z;31;energy consumption
781;2022-05-06T05:00:00.000Z;2022-05-06T06:00:00.000Z;30;energy consumption
782;2022-05-06T06:00:00.000Z;2022-05-06T07:00:00.000Z;49;energy consumption
783;2022-05-06T07:00:00.000Z;2022-05-06T08:00:00.000Z;52;energy consumption
784;2022-05-06T08:00:00.000Z;2022-05-06T09:00:00.000Z;69;energy consumption
785;2022-05-06T09:00:00.000Z;2022-05-06T10:00:00.000Z;67;energy consumption
786;2022-05-06T10:00:00.000Z;2022-05-06T11:00:00.000Z;57;energy consumption
787;2022-05-06T11:00:00.000Z;2022-05-06T12:00:00.000Z;80;energy consumption
788;2022-05-06T12:00:00.000Z;2022-05-06T13:00:00.000Z;93;energy consumption
789;2022-05-06T13:00:00.000Z;2022-05-06T14:00:00.000Z;65;energy consumption
790;2022-05-06T14:00:00.000Z;2022-05-06T15:00:00.000Z;99;energy consumption
791;2022-05-06T15:00:00.000Z;2022-05-06T16:00:00.000Z;70;energy consumption
792;2022-05-06T16:00:00.000Z;2022-05-06T17:00:00.000Z;134;energy consumption
793;2022-05-06T17:00:00.000Z;2022-05-06T18:00:00.000Z;153;energy consumption
794;2022-05-06T18:00:00.000Z;2022-05-06T19:00:00.000Z;46;energy consumption
795;2022-05-06T19:00:00.000Z;2022-05-06T20:00:00.000Z;54;energy consumption
796;2022-05-06T20:00:00.000Z;2022-05-06T21:00:00.000Z;57;energy consumption
797;2022-05-06T21:00:00.000Z;2022-05-06T22:00:00.000Z;33;energy consumption
798;2022-05-06T22:00:00.000Z;2022-05-06T23:00:00.000Z;31;energy consumption
799;2022-05-06T23:00:00.000Z;2022-05-07T00:00:00.000Z;20;energy consumption
800;2022-05-07T00:00:00.000Z;2022-05-07T01:00:00.000Z;25;energy consumption
801;2022-05-07T01:00:00.000Z;2022-05-07T02:00:00.000Z;33;energy consumption
802;2022-05-07T02:00:00.000Z;2022-05-07T03:00:00.000Z;23;energy consumption
803;2022-05-07T03:00:00.000Z;2022-05-07T04:00:00.000Z;37;energy consumption
804;2022-05-07T04:00:00.000Z;2022-05-07T05:00:00.000Z;21;energy consumption
805;2022-05-07T05:00:00.000Z;2022-05-07T06:00:00.000Z;25;energy consumption
806;2022-05-07T06:00:00.000Z;2022-05-07T07:00:00.000Z;30;energy consumption
807;2022-05-07T07:00:00.000Z;2022-05-07T08:00:00.000Z;22;energy consumption
808;2022-05-07T08:00:00.000Z;2022-05-07T09:00:00.000Z;37;energy consumption
809;2022-05-07T09:00:00.000Z;2022-05-07T10:00:00.000Z;30;energy consumption
810;2022-05-07T10:00:00.000Z;2022-05-07T11:00:00.000Z;38;energy consumption
811;2022-05-07T11:00:00.000Z;2022-05-07T12:00:00.000Z;31;energy consumption
812;2022-05-07T12:00:00.000Z;2022-05-07T13:00:00.000Z;48;energy consumption
813;2022-05-07T13:00:00.000Z;2022-05-07T14:00:00.000Z;46;energy consumption
814;2022-05-07T14:00:00.000Z;2022-05-07T15:00:00.000Z;39;energy consumption
815;2022-05-07T15:00:00.000Z;2022-05-07T16:00:00.000Z;46;energy consumption
816;2022-05-07T16:00:00.000Z;2022-05-07T17:00:00.000Z;37;energy consumption
817;2022-05-07T17:00:00.000Z;2022-05-07T18:00:00.000Z;16;energy consumption
818;2022-05-07T18:00:00.000Z;2022-05-07T19:00:00.000Z;31;energy consumption
819;2022-05-07T19:00:00.000Z;2022-05-07T20:00:00.000Z;42;energy consumption
820;2022-05-07T20:00:00.000Z;2022-05-07T21:00:00.000Z;61;energy consumption
821;2022-05-07T21:00:00.000Z;2022-05-07T22:00:00.000Z;43;energy consumption
822;2022-05-07T22:00:00.000Z;2022-05-07T23:00:00.000Z;55;energy consumption
823;2022-05-07T23:00:00.000Z;2022-05-08T00:00:00.000Z;44;energy consumption
824;2022-05-08T00:00:00.000Z;2022-05-08T01:00:00.000Z;36;energy consumption
825;2022-05-08T01:00:00.000Z;2022-05-08T02:00:00.000Z;32;energy consumption
826;2022-05-08T02:00:00.000Z;2022-05-08T03:00:00.000Z;23;energy consumption
827;2022-05-08T03:00:00.000Z;2022-05-08T04:00:00.000Z;39;energy consumption
828;2022-05-08T04:00:00.000Z;2022-05-08T05:00:00.000Z;16;energy consumption
829;2022-05-08T05:00:00.000Z;2022-05-08T06:00:00.000Z;44;energy consumption
830;2022-05-08T06:00:00.000Z;2022-05-08T07:00:00.000Z;64;energy consumption
831;2022-05-08T07:00:00.000Z;2022-05-08T08:00:00.000Z;44;energy consumption
832;2022-05-08T08:00:00.000Z;2022-05-08T09:00:00.000Z;61;energy consumption
833;2022-05-08T09:00:00.000Z;2022-05-08T10:00:00.000Z;54;energy consumption
834;2022-05-08T10:00:00.000Z;2022-05-08T11:00:00.000Z;62;energy consumption
835;2022-05-08T11:00:00.000Z;2022-05-08T12:00:00.000Z;43;energy consumption
836;2022-05-08T12:00:00.000Z;2022-05-08T13:00:00.000Z;56;energy consumption
837;2022-05-08T13:00:00.000Z;2022-05-08T14:00:00.000Z;59;energy consumption
838;2022-05-08T14:00:00.000Z;2022-05-08T15:00:00.000Z;79;energy consumption
839;2022-05-08T15:00:00.000Z;2022-05-08T16:00:00.000Z;72;energy consumption
840;2022-05-08T16:00:00.000Z;2022-05-08T17:00:00.000Z;69;energy consumption
841;2022-05-08T17:00:00.000Z;2022-05-08T18:00:00.000Z;58;energy consumption
842;2022-05-08T18:00:00.000Z;2022-05-08T19:00:00.000Z;47;energy consumption
843;2022-05-08T19:00:00.000Z;2022-05-08T20:00:00.000Z;32;energy consumption
844;2022-05-08T20:00:00.000Z;2022-05-08T20:41:35.000Z;23;energy consumption
845;2022-05-01T20:41:35.000Z;2022-05-01T21:00:00.000Z;8;urban planning
846;2022-05-01T21:00:00.000Z;2022-05-01T22:00:00.000Z;22;urban planning
847;2022-05-01T22:00:00.000Z;2022-05-01T23:00:00.000Z;13;urban planning
848;2022-05-01T23:00:00.000Z;2022-05-02T00:00:00.000Z;9;urban planning
849;2022-05-02T00:00:00.000Z;2022-05-02T01:00:00.000Z;9;urban planning
850;2022-05-02T01:00:00.000Z;2022-05-02T02:00:00.000Z;12;urban planning
851;2022-05-02T02:00:00.000Z;2022-05-02T03:00:00.000Z;8;urban planning
852;2022-05-02T03:00:00.000Z;2022-05-02T04:00:00.000Z;21;urban planning
853;2022-05-02T04:00:00.000Z;2022-05-02T05:00:00.000Z;11;urban planning
854;2022-05-02T05:00:00.000Z;2022-05-02T06:00:00.000Z;11;urban planning
855;2022-05-02T06:00:00.000Z;2022-05-02T07:00:00.000Z;19;urban planning
856;2022-05-02T07:00:00.000Z;2022-05-02T08:00:00.000Z;22;urban planning
857;2022-05-02T08:00:00.000Z;2022-05-02T09:00:00.000Z;40;urban planning
858;2022-05-02T09:00:00.000Z;2022-05-02T10:00:00.000Z;29;urban planning
859;2022-05-02T10:00:00.000Z;2022-05-02T11:00:00.000Z;14;urban planning
860;2022-05-02T11:00:00.000Z;2022-05-02T12:00:00.000Z;36;urban planning
861;2022-05-02T12:00:00.000Z;2022-05-02T13:00:00.000Z;15;urban planning
862;2022-05-02T13:00:00.000Z;2022-05-02T14:00:00.000Z;24;urban planning
863;2022-05-02T14:00:00.000Z;2022-05-02T15:00:00.000Z;35;urban planning
864;2022-05-02T15:00:00.000Z;2022-05-02T16:00:00.000Z;25;urban planning
865;2022-05-02T16:00:00.000Z;2022-05-02T17:00:00.000Z;42;urban planning
866;2022-05-02T17:00:00.000Z;2022-05-02T18:00:00.000Z;26;urban planning
867;2022-05-02T18:00:00.000Z;2022-05-02T19:00:00.000Z;29;urban planning
868;2022-05-02T19:00:00.000Z;2022-05-02T20:00:00.000Z;23;urban planning
869;2022-05-02T20:00:00.000Z;2022-05-02T21:00:00.000Z;31;urban planning
870;2022-05-02T21:00:00.000Z;2022-05-02T22:00:00.000Z;32;urban planning
871;2022-05-02T22:00:00.000Z;2022-05-02T23:00:00.000Z;18;urban planning
872;2022-05-02T23:00:00.000Z;2022-05-03T00:00:00.000Z;8;urban planning
873;2022-05-03T00:00:00.000Z;2022-05-03T01:00:00.000Z;20;urban planning
874;2022-05-03T01:00:00.000Z;2022-05-03T02:00:00.000Z;18;urban planning
875;2022-05-03T02:00:00.000Z;2022-05-03T03:00:00.000Z;16;urban planning
876;2022-05-03T03:00:00.000Z;2022-05-03T04:00:00.000Z;12;urban planning
877;2022-05-03T04:00:00.000Z;2022-05-03T05:00:00.000Z;15;urban planning
878;2022-05-03T05:00:00.000Z;2022-05-03T06:00:00.000Z;19;urban planning
879;2022-05-03T06:00:00.000Z;2022-05-03T07:00:00.000Z;23;urban planning
880;2022-05-03T07:00:00.000Z;2022-05-03T08:00:00.000Z;29;urban planning
881;2022-05-03T08:00:00.000Z;2022-05-03T09:00:00.000Z;36;urban planning
882;2022-05-03T09:00:00.000Z;2022-05-03T10:00:00.000Z;30;urban planning
883;2022-05-03T10:00:00.000Z;2022-05-03T11:00:00.000Z;24;urban planning
884;2022-05-03T11:00:00.000Z;2022-05-03T12:00:00.000Z;35;urban planning
885;2022-05-03T12:00:00.000Z;2022-05-03T13:00:00.000Z;37;urban planning
886;2022-05-03T13:00:00.000Z;2022-05-03T14:00:00.000Z;35;urban planning
887;2022-05-03T14:00:00.000Z;2022-05-03T15:00:00.000Z;32;urban planning
888;2022-05-03T15:00:00.000Z;2022-05-03T16:00:00.000Z;28;urban planning
889;2022-05-03T16:00:00.000Z;2022-05-03T17:00:00.000Z;44;urban planning
890;2022-05-03T17:00:00.000Z;2022-05-03T18:00:00.000Z;40;urban planning
